symbol,name,action,currentWeight,targetWeight,deltaWeight,estimatedAmount,referenceClose,estimatedShares,reason
510300,沪深300ETF,持有,0.09912194208461803,0.09912194208461803,0.0,0.0,4.868,0,"继续持有，未触发交易事件: win=94.06%, payoff=96.25%, 60日动量=4.06%, 综合评分=0.959"
510500,中证500ETF,持有,0.09575083516935431,0.09575083516935431,0.0,0.0,8.37,0,"继续持有，未触发交易事件: win=62.57%, payoff=61.21%, 60日动量=-0.06%, 综合评分=0.619"
510880,红利ETF华泰柏瑞,持有,0.10407774958536976,0.10407774958536976,0.0,0.0,3.307,0,"继续持有，未触发交易事件: win=85.66%, payoff=60.39%, 60日动量=-1.78%, 综合评分=0.739"
511520,政金债ETF富国,持有,0.5730066959926307,0.5730066959926307,0.0,0.0,118.007,0,事件驱动风险预算: 股票ETF实际目标=30.00%，剩余仓位配置政金债/黄金；每日收盘监控，只有机会或风险事件触发交易。
518880,黄金ETF华安,持有,0.1280427771680271,0.1280427771680271,0.0,0.0,9.344,0,事件驱动风险预算: 股票ETF实际目标=30.00%，剩余仓位配置政金债/黄金；每日收盘监控，只有机会或风险事件触发交易。
